customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn
CUST00276,Male,0,20,33,Month-to-month,Bank transfer,DSL,101.21,2959.89,1,2,2.2,No
CUST00277,Female,0,28,67,Month-to-month,Electronic check,DSL,113.35,7323.66,3,1,6.4,No
CUST00278,Male,0,71,18,Month-to-month,Mailed check,Fiber optic,103.77,1716.06,6,2,5.8,Yes
CUST00279,Female,1,37,25,One year,Bank transfer,DSL,83.66,1954.1,4,3,2.7,No
CUST00280,Male,0,69,54,One year,Bank transfer,DSL,80.15,4377.05,7,1,2.3,No
CUST00281,Male,0,46,58,One year,Electronic check,Fiber optic,65.67,3925.89,7,1,0.8,No
CUST00282,Female,0,19,67,Month-to-month,Mailed check,DSL,81.9,5531.81,6,0,3.5,Yes
CUST00283,Male,0,60,46,Month-to-month,Electronic check,DSL,99.11,4089.41,2,1,5.8,No
CUST00284,Male,1,21,24,Month-to-month,Electronic check,Fiber optic,116.84,2933.14,1,3,1.1,Yes
CUST00285,Female,0,49,32,One year,Mailed check,Fiber optic,65.66,1938.57,4,3,1.7,No
CUST00286,Male,0,66,47,Month-to-month,Mailed check,DSL,76.51,3178.17,5,0,0.3,No
CUST00287,Female,0,66,23,Month-to-month,Credit card,DSL,63.37,1384.49,1,3,5.9,No
CUST00288,Female,0,38,66,Month-to-month,Mailed check,No,86.19,5660.42,2,2,0.3,Yes
CUST00289,Male,0,34,27,Month-to-month,Electronic check,DSL,82.25,1924.62,1,3,3.7,Yes
CUST00290,Female,0,62,2,Month-to-month,Electronic check,Fiber optic,19.82,38.72,7,1,0.6,Yes
CUST00291,Female,0,30,17,Month-to-month,Mailed check,Fiber optic,73.2,1271.3,5,1,4.0,No
CUST00292,Female,0,49,33,Two year,Credit card,Fiber optic,27.03,804.89,5,2,3.1,No
CUST00293,Female,0,68,9,Month-to-month,Credit card,No,20.69,184.09,1,2,3.5,No
CUST00294,Female,0,20,43,Month-to-month,Mailed check,Fiber optic,98.7,3946.94,7,1,3.0,No
CUST00295,Female,0,59,48,One year,Credit card,Fiber optic,44.38,1987.15,4,4,1.5,No
CUST00296,Male,0,65,39,Two year,Electronic check,Fiber optic,52.75,1864.2,7,1,2.9,No
CUST00297,Male,0,69,42,Two year,Mailed check,Fiber optic,24.54,1004.79,6,2,0.8,No
CUST00298,Female,0,48,26,Month-to-month,Electronic check,DSL,36.31,870.61,4,2,1.0,No
CUST00299,Female,0,48,50,Month-to-month,Credit card,DSL,96.09,4882.24,5,3,0.2,No
CUST00300,Male,0,18,25,Month-to-month,Electronic check,No,68.34,1781.25,3,2,2.8,No
CUST00301,Female,1,45,24,Month-to-month,Credit card,Fiber optic,107.83,2683.72,3,0,5.5,Yes
CUST00302,Female,0,40,13,One year,Mailed check,DSL,58.52,671.47,4,3,1.4,Yes
CUST00303,Male,0,69,60,Month-to-month,Credit card,DSL,45.41,2323.64,3,1,0.7,No
CUST00304,Female,0,72,7,Two year,Mailed check,No,53.46,350.9,4,2,5.2,No
CUST00305,Female,0,22,57,Month-to-month,Mailed check,DSL,90.7,5148.07,2,3,3.1,Yes
CUST00306,Female,1,18,36,Month-to-month,Mailed check,Fiber optic,74.61,2808.15,4,3,6.7,No
CUST00307,Female,0,33,45,One year,Credit card,No,110.23,4993.51,2,4,0.1,No
CUST00308,Female,0,28,20,Month-to-month,Mailed check,No,79.42,1534.57,6,1,1.5,No
CUST00309,Female,0,53,65,Two year,Credit card,No,68.29,3796.42,5,2,6.9,No
CUST00310,Male,0,54,8,Month-to-month,Credit card,No,98.15,797.06,3,4,3.4,Yes
CUST00311,Male,1,33,16,Month-to-month,Electronic check,DSL,114.65,1624.23,6,4,1.9,Yes
CUST00312,Female,0,29,14,Month-to-month,Credit card,Fiber optic,54.3,654.62,6,2,1.6,Yes
CUST00313,Male,1,47,15,Two year,Electronic check,Fiber optic,43.49,665.44,7,0,6.8,No
CUST00314,Male,0,61,66,Two year,Credit card,No,80.85,5140.0,7,1,5.3,No
CUST00315,Female,0,21,32,Two year,Electronic check,Fiber optic,68.89,1930.49,5,1,0.1,No
CUST00316,Female,0,72,63,Two year,Bank transfer,Fiber optic,118.9,6946.19,1,1,0.4,No
CUST00317,Male,0,66,51,Month-to-month,Credit card,No,65.16,2881.54,1,3,2.2,No
CUST00318,Female,0,58,25,One year,Electronic check,No,25.58,625.18,6,2,0.4,No
CUST00319,Female,0,55,58,One year,Electronic check,Fiber optic,117.69,6187.69,6,2,1.0,No
CUST00320,Female,0,25,63,Two year,Mailed check,Fiber optic,104.05,6707.35,7,2,5.4,No
CUST00321,Male,0,25,62,Month-to-month,Mailed check,Fiber optic,36.18,2067.2,5,2,1.5,Yes
CUST00322,Male,1,74,22,Month-to-month,Electronic check,No,110.27,2302.04,4,0,1.8,Yes
CUST00323,Female,0,38,58,Month-to-month,Mailed check,Fiber optic,52.75,2639.44,4,0,0.6,No
CUST00324,Female,0,57,58,One year,Credit card,DSL,56.47,2964.5,3,2,2.8,No
CUST00325,Female,0,25,49,One year,Credit card,DSL,110.45,5332.78,5,1,0.4,No
CUST00326,Male,0,46,52,One year,Mailed check,DSL,72.07,3737.34,1,1,3.0,No
CUST00327,Female,0,32,42,One year,Electronic check,Fiber optic,32.05,1209.56,5,1,4.1,No
CUST00328,Male,0,31,70,Two year,Electronic check,Fiber optic,55.64,3703.04,5,2,6.2,No
CUST00329,Male,0,55,15,Two year,Bank transfer,DSL,91.65,1393.32,7,1,2.6,No
CUST00330,Male,1,27,54,Month-to-month,Electronic check,Fiber optic,35.77,1788.61,3,1,1.2,Yes
CUST00331,Female,0,44,60,One year,Mailed check,Fiber optic,78.2,4113.73,4,0,5.7,No
CUST00332,Female,0,57,8,Month-to-month,Mailed check,DSL,88.92,666.1,6,1,2.7,Yes
CUST00333,Female,0,70,53,Month-to-month,Electronic check,No,53.07,2728.68,1,2,1.3,No
CUST00334,Male,0,44,60,Month-to-month,Mailed check,Fiber optic,88.78,4535.66,3,0,1.2,No
CUST00335,Male,0,59,5,Month-to-month,Electronic check,Fiber optic,108.19,497.52,1,1,1.2,No
CUST00336,Male,0,57,68,Month-to-month,Electronic check,Fiber optic,66.16,4370.6,1,0,0.2,No
CUST00337,Male,0,52,6,Month-to-month,Electronic check,Fiber optic,57.06,356.19,4,0,0.3,No
CUST00338,Female,0,53,47,Month-to-month,Electronic check,DSL,43.62,1910.14,6,0,0.3,Yes
CUST00339,Male,0,28,55,One year,Bank transfer,DSL,79.63,3865.45,6,3,1.1,Yes
CUST00340,Female,0,30,40,Two year,Bank transfer,Fiber optic,107.74,4123.61,7,2,1.9,Yes
CUST00341,Female,0,52,52,Month-to-month,Electronic check,Fiber optic,51.12,2411.42,4,4,0.5,Yes
CUST00342,Female,0,70,16,Month-to-month,Bank transfer,Fiber optic,58.42,834.66,3,2,5.3,No
CUST00343,Female,0,38,13,Month-to-month,Mailed check,No,59.48,748.56,2,3,0.2,No
CUST00344,Female,0,54,30,One year,Mailed check,Fiber optic,75.2,2330.85,3,1,8.7,No
CUST00345,Male,0,61,19,Two year,Electronic check,DSL,41.3,798.08,3,2,0.2,No
CUST00346,Female,0,29,17,Month-to-month,Electronic check,Fiber optic,101.87,1535.16,2,2,6.8,No
CUST00347,Female,0,67,63,One year,Electronic check,Fiber optic,48.15,3043.08,1,0,0.9,No
CUST00348,Female,0,42,19,Month-to-month,Electronic check,DSL,89.95,1531.26,5,2,13.0,No
CUST00349,Male,0,45,58,Month-to-month,Bank transfer,DSL,70.35,3705.48,2,2,2.2,No
CUST00350,Male,1,72,55,One year,Bank transfer,No,77.76,4422.26,5,1,0.1,No
CUST00351,Female,0,61,62,One year,Electronic check,Fiber optic,36.32,2324.37,1,2,1.0,No
CUST00352,Female,0,73,23,One year,Mailed check,Fiber optic,92.97,1889.68,2,2,8.4,No
CUST00353,Female,0,35,9,Month-to-month,Electronic check,Fiber optic,37.24,289.19,4,1,1.1,Yes
CUST00354,Male,0,27,12,One year,Bank transfer,No,29.57,322.42,3,2,1.3,No
CUST00355,Male,0,56,1,Month-to-month,Electronic check,DSL,73.76,71.28,2,1,0.1,No
CUST00356,Male,0,20,58,Month-to-month,Mailed check,No,90.35,5373.29,2,0,0.9,No
CUST00357,Male,0,22,1,Month-to-month,Electronic check,DSL,23.1,20.18,1,3,0.9,No
CUST00358,Male,0,72,34,Month-to-month,Bank transfer,No,25.08,795.58,4,2,3.8,No
CUST00359,Male,0,29,48,One year,Electronic check,No,99.87,4335.24,2,1,2.1,No
CUST00360,Male,0,31,1,Month-to-month,Mailed check,DSL,100.52,85.74,4,1,0.5,Yes
CUST00361,Female,1,62,16,One year,Electronic check,DSL,43.02,693.61,5,2,4.8,No
CUST00362,Female,0,58,61,One year,Credit card,DSL,80.75,4988.09,2,0,2.8,No
CUST00363,Female,1,49,64,Month-to-month,Bank transfer,Fiber optic,63.2,3617.05,4,3,0.9,Yes
CUST00364,Female,0,59,63,Month-to-month,Electronic check,Fiber optic,82.53,4576.75,3,1,0.8,Yes
CUST00365,Female,0,50,69,One year,Mailed check,DSL,106.01,6428.97,1,1,7.8,No
CUST00366,Female,0,23,22,Month-to-month,Mailed check,Fiber optic,26.15,542.39,6,1,3.0,No
CUST00367,Male,0,47,67,Month-to-month,Electronic check,DSL,97.35,5865.63,4,1,4.9,No
CUST00368,Male,0,23,26,Month-to-month,Electronic check,Fiber optic,68.29,1690.8,1,1,0.8,No
CUST00369,Male,0,48,16,Two year,Mailed check,DSL,75.54,1120.37,6,1,2.7,No
CUST00370,Male,0,19,51,Month-to-month,Credit card,Fiber optic,84.7,3853.94,2,1,0.2,No
CUST00371,Female,0,43,57,Month-to-month,Bank transfer,Fiber optic,112.11,6391.79,2,0,2.7,No
CUST00372,Female,1,65,29,One year,Bank transfer,DSL,23.79,607.17,5,1,0.7,No
CUST00373,Female,0,49,69,Month-to-month,Bank transfer,DSL,21.01,1463.87,1,1,3.3,No
CUST00374,Female,0,74,47,Month-to-month,Mailed check,Fiber optic,36.18,1636.33,3,1,8.1,Yes
CUST00375,Male,0,22,62,Two year,Electronic check,No,118.62,7475.11,7,4,1.8,No
CUST00376,Female,0,63,69,Two year,Electronic check,Fiber optic,90.94,5339.6,3,2,1.1,No
CUST00377,Male,0,65,16,One year,Electronic check,No,80.69,1290.83,4,3,0.4,No
CUST00378,Female,0,58,48,Month-to-month,Electronic check,No,22.8,941.52,3,3,3.3,No
CUST00379,Female,0,60,39,Month-to-month,Mailed check,Fiber optic,107.67,4367.18,6,2,2.6,No
CUST00380,Female,0,33,33,One year,Mailed check,DSL,100.9,3298.23,1,0,2.4,No
CUST00381,Female,1,69,23,Month-to-month,Bank transfer,DSL,85.81,1803.97,2,0,8.2,No
CUST00382,Male,0,29,10,Month-to-month,Credit card,Fiber optic,52.59,480.66,1,2,11.5,Yes
CUST00383,Female,0,32,69,Month-to-month,Electronic check,Fiber optic,25.19,1776.87,1,0,3.8,Yes
CUST00384,Female,0,38,34,One year,Mailed check,Fiber optic,77.16,2703.63,2,1,0.7,Yes
CUST00385,Male,1,54,52,One year,Electronic check,Fiber optic,91.41,4887.91,6,1,8.8,No
CUST00386,Male,1,38,10,Month-to-month,Credit card,Fiber optic,27.61,279.34,1,1,1.3,Yes
CUST00387,Female,0,42,19,Month-to-month,Mailed check,Fiber optic,82.64,1591.84,3,0,0.2,Yes
CUST00388,Male,0,34,58,Month-to-month,Credit card,Fiber optic,47.21,2641.12,4,1,0.8,No
CUST00389,Female,0,25,1,Month-to-month,Bank transfer,Fiber optic,95.95,82.1,7,2,5.3,Yes
CUST00390,Female,0,72,69,Two year,Electronic check,No,73.04,4371.26,4,1,0.7,No
CUST00391,Male,0,47,4,Month-to-month,Credit card,Fiber optic,31.16,122.14,1,2,1.5,No
CUST00392,Male,1,50,16,One year,Electronic check,No,71.7,1067.16,6,3,1.0,Yes
CUST00393,Male,0,19,24,Month-to-month,Bank transfer,Fiber optic,58.37,1349.69,2,2,0.1,No
CUST00394,Female,0,50,2,One year,Mailed check,Fiber optic,36.4,65.24,5,4,2.5,Yes
CUST00395,Female,1,69,32,Month-to-month,Bank transfer,No,103.83,3255.72,6,1,3.0,No
CUST00396,Male,0,45,24,Month-to-month,Mailed check,DSL,19.12,412.33,1,2,4.7,Yes
CUST00397,Female,0,43,12,Two year,Credit card,No,49.84,563.49,1,1,1.6,No
CUST00398,Male,0,58,50,Month-to-month,Mailed check,Fiber optic,19.28,911.7,5,1,0.5,No
CUST00399,Female,0,18,35,Month-to-month,Electronic check,DSL,27.79,861.31,4,2,3.2,Yes
CUST00400,Female,0,52,33,Month-to-month,Mailed check,DSL,48.3,1634.13,6,0,6.6,No
CUST00401,Female,0,65,33,Month-to-month,Credit card,DSL,23.54,741.99,4,1,0.4,No
CUST00402,Female,0,60,61,One year,Bank transfer,DSL,78.86,4922.82,7,4,0.6,No
CUST00403,Male,0,56,51,Two year,Bank transfer,Fiber optic,26.86,1236.31,5,1,1.2,No
CUST00404,Female,1,37,43,Month-to-month,Electronic check,Fiber optic,89.57,3406.53,2,5,3.2,No
CUST00405,Female,0,30,12,One year,Electronic check,DSL,23.37,239.38,7,0,2.2,No
CUST00406,Male,0,48,67,Month-to-month,Bank transfer,Fiber optic,24.05,1399.9,1,2,3.7,No
CUST00407,Female,1,55,65,Month-to-month,Bank transfer,Fiber optic,49.14,2809.19,3,3,0.1,Yes
CUST00408,Female,0,40,33,Two year,Mailed check,Fiber optic,109.45,3127.04,4,0,5.0,No
CUST00409,Male,0,29,40,Month-to-month,Credit card,DSL,83.42,3434.82,4,2,13.1,Yes
CUST00410,Male,0,23,43,Month-to-month,Bank transfer,Fiber optic,96.55,4285.7,6,2,0.1,No
CUST00411,Male,0,41,44,Month-to-month,Credit card,DSL,32.44,1480.85,7,0,2.1,No
CUST00412,Female,0,51,29,Month-to-month,Electronic check,DSL,103.08,3114.79,7,3,4.0,No
CUST00413,Female,0,50,13,Month-to-month,Bank transfer,DSL,18.83,232.15,4,1,1.9,Yes
CUST00414,Male,0,24,12,Month-to-month,Bank transfer,DSL,39.73,455.78,2,1,2.7,No
CUST00415,Male,0,68,46,Month-to-month,Credit card,Fiber optic,80.84,3258.15,5,3,7.6,No
CUST00416,Female,0,31,2,Month-to-month,Bank transfer,Fiber optic,56.28,98.76,2,2,2.3,No
CUST00417,Female,0,53,35,Month-to-month,Bank transfer,No,118.39,4162.51,4,0,0.8,No
CUST00418,Male,0,33,8,Month-to-month,Bank transfer,DSL,21.09,172.29,6,2,4.0,No
CUST00419,Male,0,63,26,Month-to-month,Electronic check,Fiber optic,119.86,3138.0,1,1,1.4,No
CUST00420,Male,1,40,34,Two year,Bank transfer,No,81.61,2821.68,4,0,1.0,No
CUST00421,Female,0,35,7,Two year,Electronic check,Fiber optic,74.99,475.23,1,1,0.9,No
CUST00422,Female,0,46,68,Month-to-month,Bank transfer,Fiber optic,24.07,1543.81,6,1,0.2,Yes
CUST00423,Female,0,24,58,Month-to-month,Bank transfer,DSL,45.88,2506.27,1,0,8.1,Yes
CUST00424,Female,0,21,29,Two year,Electronic check,DSL,112.32,3417.07,4,0,2.5,No
CUST00425,Male,0,42,36,Month-to-month,Bank transfer,DSL,54.13,2026.31,4,2,9.3,No
CUST00426,Female,0,50,21,Month-to-month,Electronic check,No,85.49,1740.89,1,0,5.9,No
CUST00427,Male,0,68,36,Month-to-month,Bank transfer,Fiber optic,119.95,3789.63,2,1,0.1,Yes
CUST00428,Female,0,41,10,One year,Electronic check,Fiber optic,44.83,404.24,2,2,0.9,No
CUST00429,Female,0,40,24,One year,Electronic check,Fiber optic,76.76,1699.93,6,0,1.1,Yes
CUST00430,Female,0,67,64,Month-to-month,Bank transfer,Fiber optic,89.04,5838.99,2,2,2.0,No
CUST00431,Female,0,38,49,Two year,Electronic check,No,34.79,1507.18,7,0,3.8,No
CUST00432,Male,0,56,36,Month-to-month,Credit card,Fiber optic,33.16,1067.16,3,1,3.4,No
CUST00433,Female,0,38,24,Month-to-month,Electronic check,DSL,64.54,1424.85,1,0,13.1,No
CUST00434,Female,0,65,23,Month-to-month,Bank transfer,Fiber optic,57.35,1365.72,3,0,7.7,No
CUST00435,Female,1,44,62,One year,Bank transfer,No,90.85,5355.36,3,0,0.6,No
CUST00436,Male,0,34,37,Month-to-month,Electronic check,No,25.09,909.18,7,1,5.9,No
CUST00437,Female,0,70,12,One year,Credit card,DSL,117.16,1303.91,1,2,5.6,No
CUST00438,Male,0,43,55,One year,Bank transfer,DSL,19.46,950.11,3,4,2.6,No
CUST00439,Female,1,36,13,One year,Bank transfer,Fiber optic,79.33,922.55,6,2,1.2,No
CUST00440,Female,0,50,23,Month-to-month,Electronic check,DSL,75.39,1752.24,6,1,0.7,No
CUST00441,Male,0,65,30,Two year,Mailed check,DSL,31.74,979.52,1,0,0.7,No
CUST00442,Male,0,69,17,One year,Bank transfer,Fiber optic,33.39,538.46,5,0,1.2,No
CUST00443,Female,0,24,62,Two year,Electronic check,No,98.85,5646.98,5,0,2.1,No
CUST00444,Male,0,48,13,One year,Credit card,Fiber optic,108.53,1427.21,7,1,2.6,No
CUST00445,Male,0,56,59,Month-to-month,Mailed check,No,46.87,2722.8,1,3,1.2,Yes
CUST00446,Female,0,32,19,One year,Credit card,DSL,62.67,1021.85,1,2,1.3,No
CUST00447,Female,0,19,49,Month-to-month,Credit card,DSL,54.21,2444.18,1,1,0.1,No
CUST00448,Male,1,62,12,Month-to-month,Mailed check,DSL,25.4,300.67,2,1,0.1,Yes
CUST00449,Female,0,19,61,One year,Electronic check,No,86.67,5100.43,1,3,7.1,Yes
CUST00450,Female,0,34,19,One year,Mailed check,No,102.17,2029.78,6,3,0.1,Yes
CUST00451,Male,0,51,9,One year,Mailed check,Fiber optic,49.1,452.16,6,0,0.1,No
CUST00452,Male,0,64,71,Month-to-month,Mailed check,Fiber optic,119.0,7282.6,4,1,0.7,Yes
CUST00453,Female,0,63,28,Month-to-month,Electronic check,No,25.74,717.23,5,3,4.1,No
CUST00454,Female,0,42,52,One year,Electronic check,DSL,85.5,4078.16,5,2,3.4,No
CUST00455,Male,0,65,16,Month-to-month,Mailed check,Fiber optic,63.72,1005.67,7,3,3.1,No
CUST00456,Female,0,28,69,Month-to-month,Mailed check,No,63.55,4268.51,1,0,2.6,No
CUST00457,Female,0,61,12,One year,Credit card,Fiber optic,64.68,737.83,5,4,0.7,No
CUST00458,Male,0,26,25,Month-to-month,Electronic check,No,44.39,1132.6,1,2,1.5,No
CUST00459,Female,0,24,52,Two year,Credit card,Fiber optic,90.99,4692.39,1,1,2.0,No
CUST00460,Male,0,28,53,Month-to-month,Credit card,Fiber optic,91.6,4990.3,5,4,2.6,Yes
CUST00461,Female,0,68,23,Month-to-month,Electronic check,DSL,46.8,975.56,5,1,0.7,No
CUST00462,Male,0,73,16,Month-to-month,Electronic check,DSL,103.2,1518.49,4,1,3.9,No
CUST00463,Male,1,21,57,Month-to-month,Electronic check,DSL,50.32,2794.79,7,0,1.1,Yes
CUST00464,Male,0,54,39,Month-to-month,Mailed check,No,91.96,3741.71,3,1,3.2,No
CUST00465,Male,0,43,53,One year,Mailed check,No,30.34,1486.32,4,0,2.2,No
CUST00466,Male,0,70,42,Month-to-month,Mailed check,Fiber optic,35.21,1266.55,4,1,2.7,No
CUST00467,Female,0,51,58,Month-to-month,Bank transfer,Fiber optic,50.21,2735.05,5,0,1.6,Yes
CUST00468,Female,0,33,39,Two year,Mailed check,DSL,78.58,2938.31,7,1,1.8,No
CUST00469,Female,0,58,14,Month-to-month,Mailed check,Fiber optic,83.84,1185.73,6,1,6.1,No
CUST00470,Female,0,64,5,Two year,Bank transfer,DSL,58.43,290.9,7,1,1.9,No
CUST00471,Female,0,47,35,Month-to-month,Electronic check,DSL,25.94,946.88,4,0,4.7,Yes
CUST00472,Female,0,71,18,Two year,Mailed check,DSL,56.11,1016.58,6,2,1.5,No
CUST00473,Male,0,63,9,Two year,Mailed check,Fiber optic,88.25,722.55,5,2,,No
CUST00474,Male,0,33,58,Two year,Electronic check,Fiber optic,86.44,4904.61,2,1,0.8,No
CUST00475,Female,0,23,17,Month-to-month,Bank transfer,Fiber optic,34.34,574.7,1,2,7.5,No
CUST00476,Male,0,50,7,Month-to-month,Electronic check,Fiber optic,18.79,138.05,3,0,10.3,Yes
CUST00477,Female,0,67,46,Two year,Bank transfer,Fiber optic,94.8,3827.68,6,4,6.9,No
CUST00478,Male,0,32,13,Month-to-month,Credit card,Fiber optic,28.85,333.14,2,1,1.3,No
CUST00479,Male,1,37,40,Month-to-month,Electronic check,No,26.4,930.44,6,2,1.0,Yes
CUST00480,Male,0,29,42,Month-to-month,Bank transfer,DSL,18.28,743.05,1,2,0.6,No
CUST00481,Male,0,41,9,Two year,Bank transfer,Fiber optic,62.13,490.43,1,2,6.2,No
CUST00482,Male,1,57,50,Month-to-month,Electronic check,DSL,69.33,3401.34,7,2,0.4,Yes
CUST00483,Female,0,49,27,Month-to-month,Electronic check,Fiber optic,83.04,2266.19,3,1,3.1,Yes
CUST00484,Female,1,58,66,One year,Credit card,Fiber optic,48.2,2979.38,4,0,1.2,No
CUST00485,Female,0,50,5,Month-to-month,Bank transfer,DSL,90.46,435.17,1,0,0.6,No
CUST00486,Male,0,65,29,Month-to-month,Bank transfer,DSL,35.27,1056.12,3,1,0.6,Yes
CUST00487,Male,0,63,37,Month-to-month,Credit card,DSL,102.86,3668.48,6,2,6.1,No
CUST00488,Female,0,29,38,Month-to-month,Mailed check,Fiber optic,76.33,2586.47,6,0,5.9,No
CUST00489,Female,1,32,8,Two year,Electronic check,No,77.56,570.0,6,1,1.0,No
CUST00490,Female,1,25,65,Month-to-month,Electronic check,Fiber optic,39.4,2448.24,7,1,0.1,No
CUST00491,Female,0,21,17,One year,Electronic check,DSL,25.56,382.8,6,0,6.1,No
CUST00492,Female,0,44,71,Month-to-month,Credit card,DSL,65.4,4515.72,6,1,0.2,No
CUST00493,Male,1,54,45,Month-to-month,Bank transfer,Fiber optic,80.79,3816.78,5,0,0.3,No
CUST00494,Male,0,70,4,One year,Bank transfer,DSL,27.69,108.6,1,1,5.2,No
CUST00495,Female,0,31,36,Month-to-month,Credit card,No,114.95,3825.69,7,6,5.1,Yes
CUST00496,Female,0,56,70,One year,Mailed check,No,118.0,7569.05,1,1,0.7,No
CUST00497,Male,0,32,31,Month-to-month,Electronic check,No,73.64,2365.75,4,2,0.1,No
CUST00498,Male,1,36,19,Two year,Electronic check,Fiber optic,114.91,2236.35,7,0,0.2,No
CUST00499,Female,0,70,61,Month-to-month,Mailed check,DSL,36.3,2091.34,4,4,1.8,No
CUST00500,Male,0,31,54,Month-to-month,Credit card,Fiber optic,20.59,1023.67,7,0,1.6,No
CUST00501,Male,0,24,39,Month-to-month,Electronic check,Fiber optic,22.02,851.99,5,2,0.6,No
CUST00502,Female,0,23,19,Month-to-month,Bank transfer,DSL,77.93,1351.7,1,0,7.2,No
CUST00503,Female,1,51,39,One year,Electronic check,No,24.29,827.84,7,0,2.4,No
CUST00504,Female,0,41,67,Month-to-month,Mailed check,No,115.77,7074.25,4,1,4.9,No
CUST00505,Male,0,42,45,One year,Electronic check,Fiber optic,32.48,1369.31,7,3,0.3,No
CUST00506,Male,0,58,13,Month-to-month,Mailed check,Fiber optic,49.08,574.93,3,2,10.9,Yes
CUST00507,Female,0,42,58,One year,Electronic check,Fiber optic,101.9,5279.95,6,1,5.0,No
CUST00508,Female,0,67,20,One year,Credit card,Fiber optic,40.31,686.26,6,1,1.0,No
CUST00509,Female,0,64,61,Month-to-month,Credit card,Fiber optic,42.78,2547.39,1,0,0.1,No
CUST00510,Female,0,32,39,Month-to-month,Electronic check,Fiber optic,83.52,3168.97,6,0,0.5,No
CUST00511,Female,1,59,1,Two year,Mailed check,Fiber optic,46.16,40.97,6,0,1.6,No
CUST00512,Female,0,20,3,Month-to-month,Bank transfer,Fiber optic,40.18,125.21,3,1,0.1,No
CUST00513,Male,0,53,62,One year,Electronic check,Fiber optic,43.93,2538.22,2,0,0.1,No
CUST00514,Male,0,19,63,Month-to-month,Mailed check,Fiber optic,68.05,3665.92,5,2,0.3,No
CUST00515,Male,0,39,25,One year,Credit card,DSL,116.54,2604.54,4,1,5.0,No
CUST00516,Female,0,45,56,One year,Mailed check,No,102.89,5695.08,2,2,2.4,No
CUST00517,Male,0,49,33,Month-to-month,Bank transfer,No,47.03,1381.77,4,5,0.6,No
CUST00518,Female,0,56,38,Month-to-month,Electronic check,Fiber optic,55.06,1801.0,2,4,0.9,No
CUST00519,Female,0,42,6,Two year,Bank transfer,Fiber optic,65.38,381.9,6,2,3.1,No
CUST00520,Female,0,18,58,One year,Credit card,Fiber optic,117.85,6518.63,4,1,1.2,No
CUST00521,Female,0,61,44,Month-to-month,Electronic check,DSL,35.58,1569.05,5,2,3.4,No
CUST00522,Female,1,40,45,Month-to-month,Bank transfer,DSL,54.46,2461.79,1,2,4.5,No
CUST00523,Male,0,22,32,Two year,Bank transfer,Fiber optic,92.4,3080.95,3,0,1.1,Yes
CUST00524,Female,0,65,45,Month-to-month,Electronic check,DSL,116.32,4508.93,2,2,1.4,Yes
CUST00525,Female,0,52,61,Month-to-month,Mailed check,Fiber optic,33.88,1772.79,3,2,0.2,No
CUST00526,Female,0,28,47,Month-to-month,Mailed check,Fiber optic,41.19,2027.77,3,3,5.1,Yes
CUST00527,Female,0,32,21,One year,Mailed check,DSL,41.02,843.3,4,1,2.8,No
CUST00528,Male,1,22,36,Two year,Electronic check,Fiber optic,20.14,720.02,1,1,6.6,No
CUST00529,Male,0,55,19,Month-to-month,Electronic check,Fiber optic,79.62,1315.05,4,0,0.6,No
CUST00530,Male,0,21,20,One year,Mailed check,Fiber optic,86.41,1493.1,3,1,9.7,Yes
CUST00531,Female,0,61,57,Two year,Mailed check,Fiber optic,79.46,3995.0,6,3,,No
CUST00532,Female,0,27,18,Month-to-month,Bank transfer,Fiber optic,25.27,425.49,7,2,0.7,Yes
CUST00533,Male,0,26,47,Month-to-month,Credit card,Fiber optic,25.06,1027.1,5,1,1.9,No
CUST00534,Male,0,50,49,Two year,Mailed check,Fiber optic,39.46,1816.11,1,2,3.6,No
CUST00535,Male,0,59,14,Month-to-month,Bank transfer,No,47.61,641.42,1,1,0.1,No
CUST00536,Female,0,23,15,One year,Mailed check,No,98.23,1252.53,6,1,4.5,No
CUST00537,Female,0,63,31,One year,Mailed check,Fiber optic,34.26,927.02,3,1,8.9,No
CUST00538,Male,0,44,1,Month-to-month,Bank transfer,No,22.5,20.81,4,1,0.3,No
CUST00539,Female,0,60,54,One year,Mailed check,No,58.19,2704.44,6,2,6.9,No
CUST00540,Male,0,45,3,One year,Electronic check,Fiber optic,60.47,159.04,5,3,1.9,Yes
CUST00541,Female,0,63,16,Two year,Credit card,No,63.99,917.73,2,4,2.2,No
