customer_id,risk_segment,churn,churn_binary,contract_type,monthly_charges,tenure_months,support_tickets,sessions_per_week
CUST00410,High Risk,No,0,Month-to-month,96.55,43,2,0.1
CUST00411,Medium Risk,No,0,Month-to-month,32.44,44,0,2.1
CUST00412,Critical Risk,No,0,Month-to-month,103.08,29,3,4.0
CUST00413,Medium Risk,Yes,1,Month-to-month,18.83,13,1,1.9
CUST00414,Medium Risk,No,0,Month-to-month,39.73,12,1,2.7
CUST00415,Critical Risk,No,0,Month-to-month,80.84,46,3,7.6
CUST00416,High Risk,No,0,Month-to-month,56.28,2,2,2.3
CUST00417,High Risk,No,0,Month-to-month,118.39,35,0,0.8
CUST00418,Medium Risk,No,0,Month-to-month,21.09,8,2,4.0
CUST00419,High Risk,No,0,Month-to-month,119.86,26,1,1.4
CUST00420,Medium Risk,No,0,Two year,81.61,34,0,1.0
CUST00421,Medium Risk,No,0,Two year,74.99,7,1,0.9
CUST00422,High Risk,Yes,1,Month-to-month,24.07,68,1,0.2
CUST00423,Medium Risk,Yes,1,Month-to-month,45.88,58,0,8.1
CUST00424,Low Risk,No,0,Two year,112.32,29,0,2.5
CUST00425,Medium Risk,No,0,Month-to-month,54.13,36,2,9.3
CUST00426,High Risk,No,0,Month-to-month,85.49,21,0,5.9
CUST00427,High Risk,Yes,1,Month-to-month,119.95,36,1,0.1
CUST00428,Medium Risk,No,0,One year,44.83,10,2,0.9
CUST00429,Medium Risk,Yes,1,One year,76.76,24,0,1.1
CUST00430,High Risk,No,0,Month-to-month,89.04,64,2,2.0
CUST00431,Low Risk,No,0,Two year,34.79,49,0,3.8
CUST00432,Medium Risk,No,0,Month-to-month,33.16,36,1,3.4
CUST00433,Medium Risk,No,0,Month-to-month,64.54,24,0,13.1
CUST00434,Medium Risk,No,0,Month-to-month,57.35,23,0,7.7
CUST00435,Medium Risk,No,0,One year,90.85,62,0,0.6
CUST00436,Medium Risk,No,0,Month-to-month,25.09,37,1,5.9
CUST00437,Low Risk,No,0,One year,117.16,12,2,5.6
CUST00438,Medium Risk,No,0,One year,19.46,55,4,2.6
CUST00439,Medium Risk,No,0,One year,79.33,13,2,1.2
CUST00440,High Risk,No,0,Month-to-month,75.39,23,1,0.7
CUST00441,Medium Risk,No,0,Two year,31.74,30,0,0.7
CUST00442,Medium Risk,No,0,One year,33.39,17,0,1.2
CUST00443,Low Risk,No,0,Two year,98.85,62,0,2.1
CUST00444,Low Risk,No,0,One year,108.53,13,1,2.6
CUST00445,Critical Risk,Yes,1,Month-to-month,46.87,59,3,1.2
CUST00446,Medium Risk,No,0,One year,62.67,19,2,1.3
CUST00447,High Risk,No,0,Month-to-month,54.21,49,1,0.1
CUST00448,High Risk,Yes,1,Month-to-month,25.4,12,1,0.1
CUST00449,High Risk,Yes,1,One year,86.67,61,3,7.1
CUST00450,High Risk,Yes,1,One year,102.17,19,3,0.1
CUST00451,Medium Risk,No,0,One year,49.1,9,0,0.1
CUST00452,High Risk,Yes,1,Month-to-month,119.0,71,1,0.7
CUST00453,High Risk,No,0,Month-to-month,25.74,28,3,4.1
CUST00454,Low Risk,No,0,One year,85.5,52,2,3.4
CUST00455,High Risk,No,0,Month-to-month,63.72,16,3,3.1
CUST00456,Medium Risk,No,0,Month-to-month,63.55,69,0,2.6
CUST00457,High Risk,No,0,One year,64.68,12,4,0.7
CUST00458,Medium Risk,No,0,Month-to-month,44.39,25,2,1.5
CUST00459,Low Risk,No,0,Two year,90.99,52,1,2.0
CUST00460,Critical Risk,Yes,1,Month-to-month,91.6,53,4,2.6
CUST00461,High Risk,No,0,Month-to-month,46.8,23,1,0.7
CUST00462,High Risk,No,0,Month-to-month,103.2,16,1,3.9
CUST00463,High Risk,Yes,1,Month-to-month,50.32,57,0,1.1
CUST00464,High Risk,No,0,Month-to-month,91.96,39,1,3.2
CUST00465,Low Risk,No,0,One year,30.34,53,0,2.2
CUST00466,Medium Risk,No,0,Month-to-month,35.21,42,1,2.7
CUST00467,Medium Risk,Yes,1,Month-to-month,50.21,58,0,1.6
CUST00468,Low Risk,No,0,Two year,78.58,39,1,1.8
CUST00469,High Risk,No,0,Month-to-month,83.84,14,1,6.1
CUST00470,Medium Risk,No,0,Two year,58.43,5,1,1.9
CUST00471,Medium Risk,Yes,1,Month-to-month,25.94,35,0,4.7
CUST00472,Low Risk,No,0,Two year,56.11,18,2,1.5
CUST00473,Low Risk,No,0,Two year,88.25,9,2,
CUST00474,Medium Risk,No,0,Two year,86.44,58,1,0.8
CUST00475,Medium Risk,No,0,Month-to-month,34.34,17,2,7.5
CUST00476,Medium Risk,Yes,1,Month-to-month,18.79,7,0,10.3
CUST00477,High Risk,No,0,Two year,94.8,46,4,6.9
CUST00478,High Risk,No,0,Month-to-month,28.85,13,1,1.3
CUST00479,High Risk,Yes,1,Month-to-month,26.4,40,2,1.0
CUST00480,High Risk,No,0,Month-to-month,18.28,42,2,0.6
CUST00481,Low Risk,No,0,Two year,62.13,9,2,6.2
CUST00482,High Risk,Yes,1,Month-to-month,69.33,50,2,0.4
CUST00483,High Risk,Yes,1,Month-to-month,83.04,27,1,3.1
CUST00484,Medium Risk,No,0,One year,48.2,66,0,1.2
CUST00485,Critical Risk,No,0,Month-to-month,90.46,5,0,0.6
CUST00486,High Risk,Yes,1,Month-to-month,35.27,29,1,0.6
CUST00487,High Risk,No,0,Month-to-month,102.86,37,2,6.1
CUST00488,Medium Risk,No,0,Month-to-month,76.33,38,0,5.9
CUST00489,Medium Risk,No,0,Two year,77.56,8,1,1.0
CUST00490,High Risk,No,0,Month-to-month,39.4,65,1,0.1
CUST00491,Low Risk,No,0,One year,25.56,17,0,6.1
CUST00492,High Risk,No,0,Month-to-month,65.4,71,1,0.2
CUST00493,High Risk,No,0,Month-to-month,80.79,45,0,0.3
CUST00494,Medium Risk,No,0,One year,27.69,4,1,5.2
CUST00495,Critical Risk,Yes,1,Month-to-month,114.95,36,6,5.1
CUST00496,Medium Risk,No,0,One year,118.0,70,1,0.7
CUST00497,High Risk,No,0,Month-to-month,73.64,31,2,0.1
CUST00498,Medium Risk,No,0,Two year,114.91,19,0,0.2
CUST00499,High Risk,No,0,Month-to-month,36.3,61,4,1.8
CUST00500,Medium Risk,No,0,Month-to-month,20.59,54,0,1.6
CUST00501,High Risk,No,0,Month-to-month,22.02,39,2,0.6
CUST00502,Medium Risk,No,0,Month-to-month,77.93,19,0,7.2
CUST00503,Low Risk,No,0,One year,24.29,39,0,2.4
CUST00504,High Risk,No,0,Month-to-month,115.77,67,1,4.9
CUST00505,High Risk,No,0,One year,32.48,45,3,0.3
CUST00506,Medium Risk,Yes,1,Month-to-month,49.08,13,2,10.9
CUST00507,Low Risk,No,0,One year,101.9,58,1,5.0
CUST00508,Medium Risk,No,0,One year,40.31,20,1,1.0
CUST00509,High Risk,No,0,Month-to-month,42.78,61,0,0.1
CUST00510,High Risk,No,0,Month-to-month,83.52,39,0,0.5
CUST00511,Medium Risk,No,0,Two year,46.16,1,0,1.6
CUST00512,Critical Risk,No,0,Month-to-month,40.18,3,1,0.1
CUST00513,Medium Risk,No,0,One year,43.93,62,0,0.1
CUST00514,High Risk,No,0,Month-to-month,68.05,63,2,0.3
CUST00515,Low Risk,No,0,One year,116.54,25,1,5.0
CUST00516,Low Risk,No,0,One year,102.89,56,2,2.4
CUST00517,Critical Risk,No,0,Month-to-month,47.03,33,5,0.6
CUST00518,Critical Risk,No,0,Month-to-month,55.06,38,4,0.9
CUST00519,Medium Risk,No,0,Two year,65.38,6,2,3.1
CUST00520,Medium Risk,No,0,One year,117.85,58,1,1.2
CUST00521,Medium Risk,No,0,Month-to-month,35.58,44,2,3.4
CUST00522,Medium Risk,No,0,Month-to-month,54.46,45,2,4.5
CUST00523,Medium Risk,Yes,1,Two year,92.4,32,0,1.1
CUST00524,High Risk,Yes,1,Month-to-month,116.32,45,2,1.4
CUST00525,High Risk,No,0,Month-to-month,33.88,61,2,0.2
CUST00526,High Risk,Yes,1,Month-to-month,41.19,47,3,5.1
CUST00527,Low Risk,No,0,One year,41.02,21,1,2.8
CUST00528,Low Risk,No,0,Two year,20.14,36,1,6.6
CUST00529,High Risk,No,0,Month-to-month,79.62,19,0,0.6
CUST00530,Low Risk,Yes,1,One year,86.41,20,1,9.7
CUST00531,Medium Risk,No,0,Two year,79.46,57,3,
CUST00532,High Risk,Yes,1,Month-to-month,25.27,18,2,0.7
CUST00533,Medium Risk,No,0,Month-to-month,25.06,47,1,1.9
CUST00534,Low Risk,No,0,Two year,39.46,49,2,3.6
CUST00535,High Risk,No,0,Month-to-month,47.61,14,1,0.1
CUST00536,Low Risk,No,0,One year,98.23,15,1,4.5
CUST00537,Low Risk,No,0,One year,34.26,31,1,8.9
CUST00538,Critical Risk,No,0,Month-to-month,22.5,1,1,0.3
CUST00539,Low Risk,No,0,One year,58.19,54,2,6.9
CUST00540,High Risk,Yes,1,One year,60.47,3,3,1.9
CUST00541,Medium Risk,No,0,Two year,63.99,16,4,2.2
CUST00542,Low Risk,No,0,Two year,102.34,57,2,5.5
CUST00543,Medium Risk,No,0,Month-to-month,28.0,12,1,2.7
CUST00544,High Risk,No,0,Month-to-month,89.8,16,2,1.3
CUST00545,Low Risk,No,0,Two year,52.47,24,0,4.0
CUST00546,High Risk,Yes,1,Month-to-month,49.62,28,2,0.4
CUST00547,Critical Risk,No,0,Month-to-month,113.12,8,3,3.3
CUST00548,Low Risk,No,0,One year,43.34,36,1,4.5
CUST00549,High Risk,No,0,Month-to-month,83.54,8,2,1.2
CUST00550,Low Risk,No,0,One year,46.06,58,2,10.5
CUST00551,Medium Risk,No,0,Two year,69.73,60,3,3.1
CUST00552,Medium Risk,No,0,One year,98.2,50,0,0.3
CUST00553,High Risk,Yes,1,Month-to-month,107.94,28,2,10.2
CUST00554,High Risk,No,0,Month-to-month,103.55,41,1,4.1
CUST00555,Medium Risk,No,0,Month-to-month,77.38,64,2,3.6
CUST00556,High Risk,Yes,1,Month-to-month,43.38,27,1,0.9
CUST00557,Low Risk,No,0,Two year,85.45,63,1,1.9
CUST00558,High Risk,Yes,1,Month-to-month,90.41,17,2,6.9
CUST00559,High Risk,No,0,Month-to-month,19.09,33,0,1.1
CUST00560,Low Risk,No,0,One year,62.8,29,2,1.7
CUST00561,Medium Risk,No,0,Two year,104.01,13,1,0.9
CUST00562,High Risk,No,0,Month-to-month,67.94,46,1,0.7
CUST00563,Medium Risk,No,0,One year,49.76,35,0,0.1
CUST00564,High Risk,No,0,Month-to-month,106.92,6,0,4.0
CUST00565,High Risk,No,0,Month-to-month,33.9,69,1,0.3
CUST00566,Medium Risk,No,0,Month-to-month,39.06,47,2,2.3
CUST00567,Medium Risk,Yes,1,Two year,88.11,25,1,0.2
CUST00568,Low Risk,No,0,Two year,53.95,66,1,12.4
CUST00569,Low Risk,No,0,One year,90.73,10,2,3.7
CUST00570,Medium Risk,No,0,Month-to-month,34.09,56,1,3.0
CUST00571,Medium Risk,No,0,Two year,43.73,30,0,0.6
CUST00572,High Risk,No,0,Month-to-month,33.98,5,1,2.3
CUST00573,High Risk,No,0,Month-to-month,115.2,33,1,2.1
CUST00574,Medium Risk,No,0,One year,59.35,65,2,1.3
CUST00575,Medium Risk,No,0,One year,52.4,18,2,0.5
CUST00576,High Risk,No,0,Month-to-month,19.45,49,0,1.4
CUST00577,Medium Risk,No,0,Month-to-month,33.65,11,1,2.8
CUST00578,High Risk,Yes,1,Month-to-month,60.96,26,3,2.0
CUST00579,Medium Risk,No,0,Month-to-month,24.99,63,2,2.5
CUST00580,Low Risk,No,0,Two year,70.1,59,2,2.5
CUST00581,High Risk,No,0,Month-to-month,64.41,27,1,0.8
CUST00582,Medium Risk,No,0,Two year,96.25,49,0,0.4
CUST00583,High Risk,Yes,1,Month-to-month,85.3,33,0,2.2
CUST00584,High Risk,No,0,Two year,63.49,1,4,6.7
CUST00585,Medium Risk,No,0,Month-to-month,40.92,21,2,16.1
CUST00586,Low Risk,No,0,One year,92.14,55,1,4.6
CUST00587,Critical Risk,Yes,1,Month-to-month,90.2,6,1,0.7
CUST00588,Medium Risk,Yes,1,Month-to-month,33.64,69,1,3.0
CUST00589,High Risk,Yes,1,One year,111.3,5,1,0.8
CUST00590,Medium Risk,No,0,Two year,24.57,3,1,2.6
CUST00591,Medium Risk,No,0,Month-to-month,23.61,53,1,2.0
CUST00592,Medium Risk,No,0,One year,37.11,23,1,1.4
CUST00593,High Risk,Yes,1,Month-to-month,110.77,53,0,3.1
CUST00594,Low Risk,No,0,One year,71.04,37,1,5.8
CUST00595,High Risk,No,0,One year,98.37,17,3,1.2
CUST00596,Medium Risk,No,0,Two year,41.24,1,0,2.0
CUST00597,Medium Risk,No,0,Month-to-month,68.0,51,1,1.8
CUST00598,High Risk,Yes,1,Month-to-month,54.55,45,1,0.9
CUST00599,High Risk,No,0,One year,102.44,4,3,1.6
CUST00600,Medium Risk,No,0,Two year,20.31,62,1,0.1
CUST00601,Medium Risk,No,0,Month-to-month,42.87,65,0,2.2
CUST00602,Medium Risk,No,0,Month-to-month,33.56,32,0,3.8
CUST00603,Medium Risk,No,0,Two year,105.64,34,0,1.4
CUST00604,Medium Risk,No,0,One year,65.69,39,3,4.1
CUST00605,Medium Risk,No,0,Month-to-month,59.23,26,0,4.2
CUST00606,Low Risk,No,0,Two year,63.85,34,1,12.4
CUST00607,High Risk,No,0,Month-to-month,117.14,54,1,2.4
CUST00608,High Risk,No,0,Month-to-month,104.73,3,0,1.6
CUST00609,High Risk,No,0,One year,90.05,50,3,3.1
CUST00610,Low Risk,No,0,One year,47.63,12,1,3.0
CUST00611,High Risk,No,0,Month-to-month,34.85,65,4,13.1
CUST00612,High Risk,No,0,Two year,111.99,54,4,3.7
CUST00613,High Risk,No,0,Two year,61.15,5,0,1.1
CUST00614,Critical Risk,No,0,Month-to-month,46.43,57,3,0.6
CUST00615,Medium Risk,Yes,1,Month-to-month,66.03,17,0,4.7
CUST00616,Medium Risk,No,0,One year,111.62,47,1,0.6
CUST00617,Medium Risk,Yes,1,Month-to-month,57.48,23,1,3.0
CUST00618,High Risk,No,0,Month-to-month,75.39,14,2,0.4
CUST00619,Critical Risk,No,0,Month-to-month,99.9,66,4,3.8
CUST00620,Low Risk,No,0,One year,61.57,51,1,4.6
CUST00621,Medium Risk,No,0,Month-to-month,41.82,38,1,14.0
CUST00622,Low Risk,No,0,Two year,119.44,64,2,9.3
CUST00623,High Risk,Yes,1,Month-to-month,115.57,38,1,3.8
CUST00624,High Risk,Yes,1,Month-to-month,104.03,50,0,1.0
CUST00625,Medium Risk,No,0,Two year,88.21,30,1,0.1
CUST00626,Low Risk,No,0,One year,48.08,51,2,2.4
CUST00627,Low Risk,No,0,Two year,111.17,63,0,4.4
CUST00628,Critical Risk,No,0,Month-to-month,46.11,52,3,0.1
CUST00629,Low Risk,No,0,One year,99.68,38,1,2.2
CUST00630,High Risk,Yes,1,Month-to-month,111.66,30,1,6.4
CUST00631,Low Risk,No,0,Two year,79.51,51,1,3.0
CUST00632,High Risk,No,0,Month-to-month,99.91,5,0,3.5
CUST00633,High Risk,No,0,Two year,98.75,29,3,1.9
CUST00634,Critical Risk,No,0,Month-to-month,37.7,4,5,8.6
CUST00635,Medium Risk,No,0,One year,86.13,10,0,1.4
CUST00636,High Risk,No,0,One year,27.53,56,3,1.4
CUST00637,Medium Risk,No,0,Month-to-month,69.8,17,0,2.2
CUST00638,Medium Risk,No,0,Month-to-month,34.55,17,2,2.6
CUST00639,Low Risk,No,0,One year,60.47,69,1,2.3
CUST00640,Critical Risk,No,0,Month-to-month,102.96,34,3,5.1
CUST00641,High Risk,Yes,1,Month-to-month,118.69,6,2,5.4
CUST00642,Critical Risk,Yes,1,Month-to-month,50.43,53,3,0.4
CUST00643,High Risk,Yes,1,Month-to-month,72.26,66,3,2.7
CUST00644,Medium Risk,No,0,Month-to-month,70.15,43,2,12.4
CUST00645,High Risk,Yes,1,Month-to-month,115.35,23,1,2.7
CUST00646,Medium Risk,No,0,Month-to-month,66.82,55,1,3.5
CUST00647,High Risk,No,0,Month-to-month,89.31,16,0,5.9
CUST00648,Low Risk,No,0,Two year,112.02,8,2,6.0
CUST00649,Critical Risk,Yes,1,Month-to-month,56.08,4,0,0.1
CUST00650,High Risk,Yes,1,One year,110.02,4,2,0.8
CUST00651,High Risk,No,0,Month-to-month,111.58,56,1,6.0
CUST00652,Low Risk,No,0,Two year,112.93,25,1,3.3
CUST00653,Medium Risk,No,0,Month-to-month,45.59,67,2,3.0
CUST00654,Medium Risk,No,0,Month-to-month,58.84,67,2,5.9
CUST00655,High Risk,Yes,1,Month-to-month,106.78,27,1,4.9
CUST00656,Medium Risk,No,0,Month-to-month,54.63,32,1,4.2
CUST00657,Medium Risk,No,0,Two year,79.23,50,2,0.1
CUST00658,High Risk,Yes,1,Month-to-month,30.04,61,3,4.6
CUST00659,High Risk,No,0,Month-to-month,23.74,51,0,0.7
CUST00660,High Risk,No,0,Month-to-month,60.02,19,0,0.1
CUST00661,Medium Risk,No,0,Two year,77.05,21,3,2.0
CUST00662,High Risk,Yes,1,One year,58.06,5,3,8.6
CUST00663,Low Risk,No,0,One year,76.93,42,0,6.5
CUST00664,Low Risk,No,0,One year,70.54,61,1,12.1
CUST00665,High Risk,No,0,Two year,87.94,22,3,0.8
CUST00666,Low Risk,No,0,One year,84.25,21,1,3.6
CUST00667,High Risk,No,0,Month-to-month,61.27,70,2,0.2
CUST00668,High Risk,Yes,1,Month-to-month,61.35,1,2,4.9
CUST00669,High Risk,No,0,Month-to-month,32.36,5,0,2.2
CUST00670,Medium Risk,No,0,Month-to-month,70.35,12,0,16.8
CUST00671,High Risk,Yes,1,Month-to-month,77.89,46,2,0.8
CUST00672,Medium Risk,No,0,Month-to-month,66.6,34,2,4.6
CUST00673,High Risk,No,0,Month-to-month,51.22,49,1,0.6
CUST00674,High Risk,No,0,Month-to-month,91.61,45,2,1.0
CUST00675,High Risk,No,0,Month-to-month,25.62,27,1,1.1
CUST00676,Low Risk,No,0,Two year,111.27,26,0,2.6
CUST00677,High Risk,Yes,1,Month-to-month,20.11,47,0,1.4
CUST00678,Low Risk,No,0,Two year,116.16,56,1,1.7
CUST00679,Low Risk,No,0,One year,65.16,63,1,2.2
CUST00680,Medium Risk,No,0,One year,60.09,48,1,0.2
CUST00681,Medium Risk,No,0,Month-to-month,44.16,61,1,3.3
CUST00682,Medium Risk,No,0,Month-to-month,19.03,26,1,3.1
CUST00683,Medium Risk,No,0,Month-to-month,46.03,36,2,10.0
CUST00684,Critical Risk,No,0,Month-to-month,29.16,1,1,0.4
CUST00685,High Risk,Yes,1,Month-to-month,85.3,8,0,0.1
CUST00686,Medium Risk,No,0,One year,50.55,52,1,0.4
CUST00687,Low Risk,No,0,One year,96.25,47,1,1.6
CUST00688,Medium Risk,No,0,One year,39.11,56,0,0.7
CUST00689,Medium Risk,Yes,1,One year,109.82,14,0,0.7
CUST00690,Medium Risk,No,0,Month-to-month,71.34,28,2,6.1
CUST00691,High Risk,Yes,1,Month-to-month,29.68,2,1,
CUST00692,Medium Risk,No,0,Month-to-month,58.89,26,2,1.6
CUST00693,Low Risk,No,0,Two year,39.09,14,0,3.5
CUST00694,High Risk,No,0,Month-to-month,38.37,59,2,1.2
CUST00695,Medium Risk,Yes,1,Month-to-month,69.65,56,0,2.4
CUST00696,High Risk,No,0,One year,86.53,7,3,2.2
CUST00697,High Risk,Yes,1,Two year,110.99,3,1,0.9
CUST00698,Low Risk,No,0,One year,69.22,23,1,3.8
CUST00699,High Risk,No,0,Month-to-month,116.52,18,2,5.4
CUST00700,Low Risk,No,0,Two year,114.05,38,1,4.6
CUST00701,High Risk,No,0,Month-to-month,106.24,15,2,1.5
CUST00702,Low Risk,No,0,One year,69.0,64,1,8.1
CUST00703,Low Risk,No,0,One year,32.37,28,2,6.9
CUST00704,High Risk,Yes,1,Month-to-month,40.23,39,2,0.9
CUST00705,High Risk,Yes,1,Month-to-month,84.06,57,1,0.4
CUST00706,Medium Risk,Yes,1,Month-to-month,61.02,17,0,6.7
CUST00707,Low Risk,No,0,One year,32.97,44,1,4.1
CUST00708,Medium Risk,No,0,Two year,66.86,25,1,1.1
CUST00709,High Risk,No,0,Month-to-month,19.78,17,0,1.1
CUST00710,Medium Risk,No,0,Two year,92.86,13,2,1.2
CUST00711,Medium Risk,No,0,Month-to-month,25.51,25,2,5.9
CUST00712,Critical Risk,No,0,Month-to-month,82.17,68,4,0.8
CUST00713,Low Risk,No,0,Two year,98.89,10,2,3.2
CUST00714,High Risk,No,0,Month-to-month,31.53,67,3,5.4
CUST00715,Low Risk,No,0,Two year,70.9,18,1,1.5
CUST00716,High Risk,No,0,Month-to-month,97.46,34,1,0.2
CUST00717,Low Risk,No,0,One year,44.58,8,1,4.3
CUST00718,Medium Risk,No,0,Month-to-month,34.62,40,0,
CUST00719,Medium Risk,No,0,Month-to-month,52.36,42,1,5.3
CUST00720,High Risk,No,0,One year,74.58,41,4,1.3
CUST00721,Medium Risk,No,0,One year,76.68,6,1,4.8
CUST00722,Medium Risk,No,0,One year,31.35,52,3,2.4
CUST00723,High Risk,Yes,1,Month-to-month,64.67,26,1,1.3
CUST00724,Low Risk,No,0,One year,45.36,64,2,6.9
CUST00725,Low Risk,No,0,Two year,103.89,59,2,4.4
CUST00726,High Risk,No,0,Month-to-month,49.98,56,0,0.3
CUST00727,High Risk,No,0,Month-to-month,103.55,59,1,8.0
CUST00728,Low Risk,No,0,Two year,61.71,70,0,1.9
CUST00729,High Risk,No,0,Month-to-month,92.11,33,0,0.5
CUST00730,Low Risk,No,0,One year,70.03,53,2,4.4
CUST00731,High Risk,Yes,1,Month-to-month,81.44,22,1,2.2
CUST00732,Medium Risk,Yes,1,Month-to-month,58.33,21,1,3.4
CUST00733,High Risk,Yes,1,Month-to-month,96.36,70,1,3.6
CUST00734,High Risk,No,0,One year,61.37,70,4,0.7
CUST00735,Medium Risk,No,0,Two year,64.66,4,0,10.6
CUST00736,Medium Risk,No,0,One year,70.8,62,2,0.3
CUST00737,High Risk,No,0,Month-to-month,102.85,62,1,2.8
CUST00738,High Risk,Yes,1,Month-to-month,85.26,24,1,0.5
CUST00739,Low Risk,No,0,Two year,53.61,55,1,6.3
CUST00740,High Risk,No,0,Month-to-month,86.37,9,0,0.6
CUST00741,Critical Risk,No,0,Month-to-month,83.53,3,3,1.7
CUST00742,High Risk,Yes,1,Month-to-month,112.96,31,0,0.3
CUST00743,Low Risk,No,0,Two year,103.82,40,2,1.8
CUST00744,Medium Risk,No,0,One year,84.04,36,2,0.1
CUST00745,Low Risk,No,0,One year,52.83,24,2,1.8
CUST00746,High Risk,No,0,Month-to-month,97.52,6,2,3.5
CUST00747,High Risk,No,0,Month-to-month,76.67,66,2,0.6
CUST00748,Critical Risk,No,0,Month-to-month,118.5,4,3,2.4
CUST00749,Critical Risk,No,0,Month-to-month,43.25,6,3,1.9
CUST00750,High Risk,No,0,Month-to-month,26.12,51,1,1.2
CUST00751,Medium Risk,Yes,1,Month-to-month,25.13,62,0,3.3
CUST00752,Critical Risk,Yes,1,Month-to-month,83.28,57,5,16.0
CUST00753,High Risk,No,0,Month-to-month,113.8,66,2,8.3
CUST00754,Medium Risk,No,0,Month-to-month,18.2,8,0,10.5
CUST00755,Medium Risk,No,0,Two year,92.03,26,0,0.1
CUST00756,High Risk,No,0,Month-to-month,85.02,51,0,0.9
CUST00757,Critical Risk,No,0,Month-to-month,92.7,45,3,7.7
CUST00758,Medium Risk,Yes,1,One year,54.25,44,1,0.1
CUST00759,Critical Risk,Yes,1,Month-to-month,101.69,5,1,1.4
CUST00760,Medium Risk,No,0,Month-to-month,22.56,70,2,3.2
CUST00761,Low Risk,Yes,1,One year,95.05,26,2,12.2
CUST00762,Medium Risk,No,0,One year,45.24,68,2,1.0
CUST00763,Medium Risk,Yes,1,Month-to-month,66.64,19,1,4.3
CUST00764,High Risk,Yes,1,Month-to-month,101.91,20,1,3.2
CUST00765,Medium Risk,No,0,Month-to-month,45.68,12,2,2.9
CUST00766,High Risk,No,0,Month-to-month,36.89,47,3,4.1
CUST00767,Critical Risk,No,0,Two year,87.49,1,5,0.9
CUST00768,High Risk,No,0,Month-to-month,72.41,14,0,1.2
CUST00769,Medium Risk,Yes,1,Month-to-month,70.47,64,2,2.5
CUST00770,Low Risk,No,0,One year,44.19,38,1,1.7
CUST00771,Low Risk,No,0,Two year,21.56,37,2,3.8
CUST00772,Medium Risk,No,0,Month-to-month,59.85,11,2,4.8
CUST00773,High Risk,No,0,Month-to-month,28.87,3,2,2.3
CUST00774,High Risk,No,0,One year,110.41,33,5,1.5
CUST00775,High Risk,No,0,Two year,22.21,6,3,7.3
CUST00776,Low Risk,No,0,One year,62.03,50,1,4.2
CUST00777,Medium Risk,No,0,Month-to-month,23.33,10,2,3.4
CUST00778,Critical Risk,Yes,1,Month-to-month,27.75,5,2,0.2
CUST00779,Critical Risk,No,0,Month-to-month,85.2,23,3,2.3
CUST00780,High Risk,No,0,Month-to-month,84.01,10,2,0.4
CUST00781,Low Risk,No,0,Two year,21.37,44,1,3.2
CUST00782,Critical Risk,No,0,Month-to-month,18.12,2,1,1.1
CUST00783,Medium Risk,No,0,Month-to-month,26.04,13,1,4.0
CUST00784,High Risk,No,0,Month-to-month,95.83,40,0,4.5
CUST00785,High Risk,No,0,Two year,77.63,2,2,1.1
CUST00786,High Risk,Yes,1,Month-to-month,21.89,65,3,11.2
CUST00787,Medium Risk,No,0,Month-to-month,67.79,63,2,2.2
CUST00788,Medium Risk,No,0,Two year,90.63,17,2,0.7
CUST00789,High Risk,No,0,Month-to-month,106.63,9,2,4.5
CUST00790,Low Risk,No,0,One year,113.27,15,1,4.3
CUST00791,Low Risk,No,0,One year,51.4,24,2,1.6
CUST00792,Medium Risk,No,0,Two year,31.85,38,3,3.2
CUST00793,Medium Risk,No,0,Two year,42.17,35,0,0.1
CUST00794,Medium Risk,No,0,One year,97.17,49,0,1.0
CUST00795,High Risk,Yes,1,One year,117.09,69,4,6.4
CUST00796,High Risk,No,0,Month-to-month,65.57,62,2,0.8
CUST00797,Medium Risk,No,0,Month-to-month,49.15,60,0,
CUST00798,Low Risk,No,0,One year,61.78,50,2,2.6
CUST00799,Low Risk,No,0,One year,49.09,9,0,7.0
CUST00800,Medium Risk,No,0,One year,44.16,34,0,0.4
CUST00801,Medium Risk,No,0,Month-to-month,78.56,35,1,1.9
CUST00802,High Risk,No,0,Two year,19.61,1,2,1.1
CUST00803,High Risk,No,0,Month-to-month,44.47,40,3,6.5
CUST00804,High Risk,Yes,1,Two year,85.46,64,4,1.3
CUST00805,Medium Risk,No,0,Month-to-month,21.27,22,0,2.7
CUST00806,High Risk,Yes,1,Month-to-month,26.49,60,3,5.3
CUST00807,Medium Risk,No,0,Two year,47.93,64,0,0.8
CUST00808,High Risk,Yes,1,Month-to-month,107.54,11,0,0.1
CUST00809,Low Risk,No,0,One year,96.02,14,1,2.0
CUST00810,Low Risk,No,0,Two year,20.26,60,0,3.5
CUST00811,Medium Risk,No,0,Month-to-month,69.17,30,2,3.8
CUST00812,Medium Risk,No,0,Month-to-month,46.02,35,1,1.6
CUST00813,High Risk,Yes,1,Month-to-month,84.16,37,2,0.2
CUST00814,High Risk,Yes,1,Month-to-month,91.6,5,0,1.5
CUST00815,Medium Risk,No,0,One year,106.01,26,1,0.4
CUST00816,High Risk,No,0,Month-to-month,66.49,62,2,0.2
CUST00817,High Risk,No,0,One year,119.43,4,2,1.1
CUST00818,High Risk,No,0,Month-to-month,117.96,42,0,4.5
CUST00819,Low Risk,No,0,Two year,107.98,18,1,4.4
CUST00820,Low Risk,No,0,One year,76.64,40,1,2.8
