customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn,churn_binary,risk_segment
CUST00480,Male,0,29,42,Month-to-month,Bank transfer,DSL,18.28,743.05,1,2,0.6,No,0,High Risk
CUST00482,Male,1,57,50,Month-to-month,Electronic check,DSL,69.33,3401.34,7,2,0.4,Yes,1,High Risk
CUST00483,Female,0,49,27,Month-to-month,Electronic check,Fiber optic,83.04,2266.19,3,1,3.1,Yes,1,High Risk
CUST00485,Female,0,50,5,Month-to-month,Bank transfer,DSL,90.46,435.17,1,0,0.6,No,0,Critical Risk
CUST00486,Male,0,65,29,Month-to-month,Bank transfer,DSL,35.27,1056.12,3,1,0.6,Yes,1,High Risk
CUST00487,Male,0,63,37,Month-to-month,Credit card,DSL,102.86,3668.48,6,2,6.1,No,0,High Risk
CUST00490,Female,1,25,65,Month-to-month,Electronic check,Fiber optic,39.4,2448.24,7,1,0.1,No,0,High Risk
CUST00492,Female,0,44,71,Month-to-month,Credit card,DSL,65.4,4515.72,6,1,0.2,No,0,High Risk
CUST00493,Male,1,54,45,Month-to-month,Bank transfer,Fiber optic,80.79,3816.78,5,0,0.3,No,0,High Risk
CUST00495,Female,0,31,36,Month-to-month,Credit card,No,114.95,3825.69,7,6,5.1,Yes,1,Critical Risk
CUST00497,Male,0,32,31,Month-to-month,Electronic check,No,73.64,2365.75,4,2,0.1,No,0,High Risk
CUST00499,Female,0,70,61,Month-to-month,Mailed check,DSL,36.3,2091.34,4,4,1.8,No,0,High Risk
CUST00501,Male,0,24,39,Month-to-month,Electronic check,Fiber optic,22.02,851.99,5,2,0.6,No,0,High Risk
CUST00504,Female,0,41,67,Month-to-month,Mailed check,No,115.77,7074.25,4,1,4.9,No,0,High Risk
CUST00505,Male,0,42,45,One year,Electronic check,Fiber optic,32.48,1369.31,7,3,0.3,No,0,High Risk
CUST00509,Female,0,64,61,Month-to-month,Credit card,Fiber optic,42.78,2547.39,1,0,0.1,No,0,High Risk
CUST00510,Female,0,32,39,Month-to-month,Electronic check,Fiber optic,83.52,3168.97,6,0,0.5,No,0,High Risk
CUST00512,Female,0,20,3,Month-to-month,Bank transfer,Fiber optic,40.18,125.21,3,1,0.1,No,0,Critical Risk
CUST00514,Male,0,19,63,Month-to-month,Mailed check,Fiber optic,68.05,3665.92,5,2,0.3,No,0,High Risk
CUST00517,Male,0,49,33,Month-to-month,Bank transfer,No,47.03,1381.77,4,5,0.6,No,0,Critical Risk
CUST00518,Female,0,56,38,Month-to-month,Electronic check,Fiber optic,55.06,1801.0,2,4,0.9,No,0,Critical Risk
CUST00524,Female,0,65,45,Month-to-month,Electronic check,DSL,116.32,4508.93,2,2,1.4,Yes,1,High Risk
CUST00525,Female,0,52,61,Month-to-month,Mailed check,Fiber optic,33.88,1772.79,3,2,0.2,No,0,High Risk
CUST00526,Female,0,28,47,Month-to-month,Mailed check,Fiber optic,41.19,2027.77,3,3,5.1,Yes,1,High Risk
CUST00529,Male,0,55,19,Month-to-month,Electronic check,Fiber optic,79.62,1315.05,4,0,0.6,No,0,High Risk
CUST00532,Female,0,27,18,Month-to-month,Bank transfer,Fiber optic,25.27,425.49,7,2,0.7,Yes,1,High Risk
CUST00535,Male,0,59,14,Month-to-month,Bank transfer,No,47.61,641.42,1,1,0.1,No,0,High Risk
CUST00538,Male,0,44,1,Month-to-month,Bank transfer,No,22.5,20.81,4,1,0.3,No,0,Critical Risk
CUST00540,Male,0,45,3,One year,Electronic check,Fiber optic,60.47,159.04,5,3,1.9,Yes,1,High Risk
CUST00544,Male,0,46,16,Month-to-month,Credit card,Fiber optic,89.8,1259.41,6,2,1.3,No,0,High Risk
CUST00546,Female,0,72,28,Month-to-month,Credit card,Fiber optic,49.62,1418.55,2,2,0.4,Yes,1,High Risk
CUST00547,Male,0,74,8,Month-to-month,Bank transfer,Fiber optic,113.12,887.13,7,3,3.3,No,0,Critical Risk
CUST00549,Male,1,32,8,Month-to-month,Credit card,Fiber optic,83.54,626.97,5,2,1.2,No,0,High Risk
CUST00553,Female,0,28,28,Month-to-month,Bank transfer,DSL,107.94,2808.16,5,2,10.2,Yes,1,High Risk
CUST00554,Female,0,25,41,Month-to-month,Bank transfer,DSL,103.55,4131.71,2,1,4.1,No,0,High Risk
CUST00556,Male,0,25,27,Month-to-month,Mailed check,Fiber optic,43.38,1190.25,7,1,0.9,Yes,1,High Risk
CUST00558,Female,0,41,17,Month-to-month,Electronic check,DSL,90.41,1386.73,1,2,6.9,Yes,1,High Risk
CUST00559,Male,0,63,33,Month-to-month,Mailed check,DSL,19.09,552.75,3,0,1.1,No,0,High Risk
CUST00562,Male,0,70,46,Month-to-month,Bank transfer,Fiber optic,67.94,3262.61,3,1,0.7,No,0,High Risk
CUST00564,Male,0,30,6,Month-to-month,Electronic check,Fiber optic,106.92,571.5,1,0,4.0,No,0,High Risk
CUST00565,Female,0,71,69,Month-to-month,Mailed check,Fiber optic,33.9,2324.96,2,1,0.3,No,0,High Risk
CUST00572,Male,1,34,5,Month-to-month,Mailed check,Fiber optic,33.98,146.13,3,1,2.3,No,0,High Risk
CUST00573,Male,0,25,33,Month-to-month,Mailed check,No,115.2,3884.06,3,1,2.1,No,0,High Risk
CUST00576,Male,0,72,49,Month-to-month,Electronic check,No,19.45,855.62,3,0,1.4,No,0,High Risk
CUST00578,Female,0,44,26,Month-to-month,Bank transfer,Fiber optic,60.96,1452.76,4,3,2.0,Yes,1,High Risk
CUST00581,Female,1,24,27,Month-to-month,Electronic check,Fiber optic,64.41,1589.19,5,1,0.8,No,0,High Risk
CUST00583,Male,0,41,33,Month-to-month,Bank transfer,DSL,85.3,2808.69,7,0,2.2,Yes,1,High Risk
CUST00584,Male,1,44,1,Two year,Mailed check,No,63.49,57.16,5,4,6.7,No,0,High Risk
CUST00587,Female,0,20,6,Month-to-month,Credit card,Fiber optic,90.2,518.23,6,1,0.7,Yes,1,Critical Risk
CUST00589,Female,0,65,5,One year,Electronic check,Fiber optic,111.3,565.97,4,1,0.8,Yes,1,High Risk
CUST00593,Male,0,65,53,Month-to-month,Electronic check,Fiber optic,110.77,5540.0,2,0,3.1,Yes,1,High Risk
CUST00595,Male,1,46,17,One year,Bank transfer,DSL,98.37,1735.6,4,3,1.2,No,0,High Risk
CUST00598,Male,0,59,45,Month-to-month,Credit card,Fiber optic,54.55,2209.63,6,1,0.9,Yes,1,High Risk
CUST00599,Male,0,24,4,One year,Electronic check,DSL,102.44,403.44,6,3,1.6,No,0,High Risk
CUST00607,Male,0,19,54,Month-to-month,Credit card,DSL,117.14,5755.2,2,1,2.4,No,0,High Risk
CUST00608,Male,0,56,3,Month-to-month,Credit card,DSL,104.73,286.25,5,0,1.6,No,0,High Risk
CUST00609,Male,0,55,50,One year,Bank transfer,Fiber optic,90.05,4260.43,4,3,3.1,No,0,High Risk
CUST00611,Male,0,59,65,Month-to-month,Electronic check,Fiber optic,34.85,2115.32,1,4,13.1,No,0,High Risk
CUST00612,Female,0,40,54,Two year,Bank transfer,DSL,111.99,5410.34,2,4,3.7,No,0,High Risk
CUST00613,Female,0,69,5,Two year,Bank transfer,DSL,61.15,269.86,6,0,1.1,No,0,High Risk
CUST00614,Male,0,50,57,Month-to-month,Credit card,DSL,46.43,2491.43,5,3,0.6,No,0,Critical Risk
CUST00618,Female,0,47,14,Month-to-month,Mailed check,DSL,75.39,1024.43,6,2,0.4,No,0,High Risk
CUST00619,Female,0,26,66,Month-to-month,Mailed check,Fiber optic,99.9,6198.42,7,4,3.8,No,0,Critical Risk
CUST00623,Female,0,24,38,Month-to-month,Credit card,Fiber optic,115.57,4373.33,3,1,3.8,Yes,1,High Risk
CUST00624,Female,0,59,50,Month-to-month,Credit card,No,104.03,5082.95,5,0,1.0,Yes,1,High Risk
CUST00628,Male,1,68,52,Month-to-month,Bank transfer,No,46.11,2210.76,4,3,0.1,No,0,Critical Risk
CUST00630,Male,1,45,30,Month-to-month,Credit card,Fiber optic,111.66,3032.09,7,1,6.4,Yes,1,High Risk
CUST00632,Male,0,69,5,Month-to-month,Bank transfer,Fiber optic,99.91,511.62,3,0,3.5,No,0,High Risk
CUST00633,Male,1,27,29,Two year,Electronic check,Fiber optic,98.75,2615.56,5,3,1.9,No,0,High Risk
CUST00634,Male,0,53,4,Month-to-month,Bank transfer,No,37.7,137.39,5,5,8.6,No,0,Critical Risk
CUST00636,Male,0,55,56,One year,Credit card,Fiber optic,27.53,1580.85,7,3,1.4,No,0,High Risk
CUST00640,Male,0,43,34,Month-to-month,Bank transfer,DSL,102.96,3261.27,1,3,5.1,No,0,Critical Risk
CUST00641,Female,0,73,6,Month-to-month,Credit card,Fiber optic,118.69,720.24,6,2,5.4,Yes,1,High Risk
CUST00642,Male,0,58,53,Month-to-month,Mailed check,DSL,50.43,2501.88,3,3,0.4,Yes,1,Critical Risk
CUST00643,Female,0,72,66,Month-to-month,Mailed check,DSL,72.26,4722.37,5,3,2.7,Yes,1,High Risk
CUST00645,Male,1,23,23,Month-to-month,Bank transfer,DSL,115.35,2463.49,4,1,2.7,Yes,1,High Risk
CUST00647,Female,0,44,16,Month-to-month,Electronic check,DSL,89.31,1389.62,4,0,5.9,No,0,High Risk
CUST00649,Female,1,31,4,Month-to-month,Mailed check,No,56.08,202.24,1,0,0.1,Yes,1,Critical Risk
CUST00650,Male,0,66,4,One year,Electronic check,Fiber optic,110.02,377.57,6,2,0.8,Yes,1,High Risk
CUST00651,Male,0,66,56,Month-to-month,Credit card,No,111.58,6194.2,7,1,6.0,No,0,High Risk
CUST00655,Male,0,68,27,Month-to-month,Electronic check,No,106.78,2665.87,3,1,4.9,Yes,1,High Risk
CUST00658,Male,0,63,61,Month-to-month,Credit card,Fiber optic,30.04,1881.88,4,3,4.6,Yes,1,High Risk
CUST00659,Female,1,65,51,Month-to-month,Mailed check,DSL,23.74,1172.03,1,0,0.7,No,0,High Risk
CUST00660,Female,0,69,19,Month-to-month,Electronic check,Fiber optic,60.02,1024.21,5,0,0.1,No,0,High Risk
CUST00662,Male,1,60,5,One year,Credit card,DSL,58.06,246.99,7,3,8.6,Yes,1,High Risk
CUST00665,Male,1,71,22,Two year,Electronic check,Fiber optic,87.94,1897.61,1,3,0.8,No,0,High Risk
CUST00667,Female,0,32,70,Month-to-month,Electronic check,DSL,61.27,3894.4,7,2,0.2,No,0,High Risk
CUST00668,Female,0,50,1,Month-to-month,Credit card,DSL,61.35,56.21,4,2,4.9,Yes,1,High Risk
CUST00669,Male,0,24,5,Month-to-month,Mailed check,Fiber optic,32.36,137.64,7,0,2.2,No,0,High Risk
CUST00671,Female,0,70,46,Month-to-month,Electronic check,No,77.89,3268.45,7,2,0.8,Yes,1,High Risk
CUST00673,Male,0,47,49,Month-to-month,Mailed check,No,51.22,2192.0,7,1,0.6,No,0,High Risk
CUST00674,Female,0,24,45,Month-to-month,Bank transfer,Fiber optic,91.61,3631.19,1,2,1.0,No,0,High Risk
CUST00675,Male,0,57,27,Month-to-month,Mailed check,DSL,25.62,703.57,3,1,1.1,No,0,High Risk
CUST00677,Male,0,31,47,Month-to-month,Bank transfer,No,20.11,894.91,6,0,1.4,Yes,1,High Risk
CUST00684,Female,0,47,1,Month-to-month,Mailed check,DSL,29.16,30.29,4,1,0.4,No,0,Critical Risk
CUST00685,Male,1,74,8,Month-to-month,Bank transfer,Fiber optic,85.3,603.23,6,0,0.1,Yes,1,High Risk
CUST00691,Male,0,18,2,Month-to-month,Credit card,Fiber optic,29.68,58.3,2,1,,Yes,1,High Risk
CUST00694,Male,0,69,59,Month-to-month,Mailed check,No,38.37,2185.74,4,2,1.2,No,0,High Risk
CUST00696,Male,0,74,7,One year,Electronic check,DSL,86.53,595.63,3,3,2.2,No,0,High Risk
CUST00697,Female,1,19,3,Two year,Credit card,Fiber optic,110.99,318.98,2,1,0.9,Yes,1,High Risk
CUST00699,Male,1,73,18,Month-to-month,Credit card,No,116.52,1859.03,1,2,5.4,No,0,High Risk
CUST00701,Male,0,69,15,Month-to-month,Mailed check,Fiber optic,106.24,1618.85,1,2,1.5,No,0,High Risk
CUST00704,Female,1,40,39,Month-to-month,Bank transfer,DSL,40.23,1494.24,2,2,0.9,Yes,1,High Risk
CUST00705,Male,0,38,57,Month-to-month,Bank transfer,Fiber optic,84.06,4444.75,3,1,0.4,Yes,1,High Risk
CUST00709,Female,1,38,17,Month-to-month,Credit card,No,19.78,314.78,6,0,1.1,No,0,High Risk
CUST00712,Male,1,35,68,Month-to-month,Bank transfer,No,82.17,5486.22,5,4,0.8,No,0,Critical Risk
CUST00714,Male,0,42,67,Month-to-month,Bank transfer,No,31.53,2085.55,3,3,5.4,No,0,High Risk
CUST00716,Female,0,33,34,Month-to-month,Credit card,DSL,97.46,3088.74,3,1,0.2,No,0,High Risk
CUST00720,Male,0,51,41,One year,Mailed check,Fiber optic,74.58,2704.61,5,4,1.3,No,0,High Risk
CUST00723,Female,0,50,26,Month-to-month,Electronic check,Fiber optic,64.67,1697.36,5,1,1.3,Yes,1,High Risk
CUST00726,Male,0,66,56,Month-to-month,Mailed check,Fiber optic,49.98,2511.54,7,0,0.3,No,0,High Risk
CUST00727,Female,1,24,59,Month-to-month,Electronic check,DSL,103.55,5895.94,5,1,8.0,No,0,High Risk
CUST00729,Male,1,21,33,Month-to-month,Bank transfer,DSL,92.11,2840.43,7,0,0.5,No,0,High Risk
CUST00731,Male,0,62,22,Month-to-month,Electronic check,Fiber optic,81.44,1735.87,7,1,2.2,Yes,1,High Risk
CUST00733,Female,0,52,70,Month-to-month,Bank transfer,Fiber optic,96.36,5953.5,2,1,3.6,Yes,1,High Risk
CUST00734,Female,0,60,70,One year,Electronic check,Fiber optic,61.37,3993.95,4,4,0.7,No,0,High Risk
CUST00737,Male,0,60,62,Month-to-month,Bank transfer,No,102.85,6490.98,1,1,2.8,No,0,High Risk
CUST00738,Female,0,67,24,Month-to-month,Mailed check,Fiber optic,85.26,1787.99,7,1,0.5,Yes,1,High Risk
CUST00740,Male,0,28,9,Month-to-month,Mailed check,DSL,86.37,673.2,3,0,0.6,No,0,High Risk
CUST00741,Male,0,30,3,Month-to-month,Bank transfer,Fiber optic,83.53,255.49,7,3,1.7,No,0,Critical Risk
CUST00742,Male,0,60,31,Month-to-month,Credit card,No,112.96,3033.02,3,0,0.3,Yes,1,High Risk
CUST00746,Female,0,23,6,Month-to-month,Mailed check,No,97.52,508.08,5,2,3.5,No,0,High Risk
CUST00747,Male,0,55,66,Month-to-month,Electronic check,Fiber optic,76.67,4893.88,7,2,0.6,No,0,High Risk
CUST00748,Male,0,67,4,Month-to-month,Bank transfer,No,118.5,458.44,6,3,2.4,No,0,Critical Risk
CUST00749,Female,0,28,6,Month-to-month,Mailed check,Fiber optic,43.25,246.2,2,3,1.9,No,0,Critical Risk
CUST00750,Male,0,38,51,Month-to-month,Bank transfer,Fiber optic,26.12,1215.17,7,1,1.2,No,0,High Risk
CUST00752,Male,0,32,57,Month-to-month,Electronic check,No,83.28,4339.2,2,5,16.0,Yes,1,Critical Risk
CUST00753,Male,1,41,66,Month-to-month,Credit card,DSL,113.8,7024.32,7,2,8.3,No,0,High Risk
CUST00756,Male,0,58,51,Month-to-month,Electronic check,Fiber optic,85.02,3942.12,6,0,0.9,No,0,High Risk
CUST00757,Male,0,52,45,Month-to-month,Bank transfer,DSL,92.7,3838.48,7,3,7.7,No,0,Critical Risk
CUST00759,Female,0,46,5,Month-to-month,Bank transfer,Fiber optic,101.69,432.59,5,1,1.4,Yes,1,Critical Risk
CUST00764,Female,1,19,20,Month-to-month,Electronic check,DSL,101.91,1863.9,7,1,3.2,Yes,1,High Risk
CUST00766,Female,0,18,47,Month-to-month,Electronic check,Fiber optic,36.89,1760.65,1,3,4.1,No,0,High Risk
CUST00767,Female,1,19,1,Two year,Credit card,Fiber optic,87.49,77.28,4,5,0.9,No,0,Critical Risk
CUST00768,Male,0,62,14,Month-to-month,Electronic check,Fiber optic,72.41,1034.08,2,0,1.2,No,0,High Risk
CUST00773,Male,1,74,3,Month-to-month,Credit card,Fiber optic,28.87,84.14,2,2,2.3,No,0,High Risk
CUST00774,Female,0,38,33,One year,Bank transfer,Fiber optic,110.41,3427.27,5,5,1.5,No,0,High Risk
CUST00775,Female,1,37,6,Two year,Credit card,No,22.21,128.52,1,3,7.3,No,0,High Risk
CUST00778,Female,0,63,5,Month-to-month,Credit card,DSL,27.75,123.12,6,2,0.2,Yes,1,Critical Risk
CUST00779,Female,0,71,23,Month-to-month,Mailed check,DSL,85.2,1884.06,3,3,2.3,No,0,Critical Risk
CUST00780,Female,0,56,10,Month-to-month,Bank transfer,DSL,84.01,822.9,3,2,0.4,No,0,High Risk
CUST00782,Male,0,60,2,Month-to-month,Mailed check,Fiber optic,18.12,34.07,2,1,1.1,No,0,Critical Risk
CUST00784,Female,1,56,40,Month-to-month,Electronic check,DSL,95.83,3386.66,7,0,4.5,No,0,High Risk
CUST00785,Female,1,18,2,Two year,Credit card,Fiber optic,77.63,136.82,1,2,1.1,No,0,High Risk
CUST00786,Female,1,62,65,Month-to-month,Credit card,No,21.89,1358.76,1,3,11.2,Yes,1,High Risk
CUST00789,Male,0,68,9,Month-to-month,Credit card,DSL,106.63,958.84,2,2,4.5,No,0,High Risk
CUST00795,Female,0,68,69,One year,Electronic check,Fiber optic,117.09,8074.36,4,4,6.4,Yes,1,High Risk
CUST00796,Male,0,22,62,Month-to-month,Mailed check,DSL,65.57,3867.76,4,2,0.8,No,0,High Risk
CUST00802,Male,0,27,1,Two year,Electronic check,DSL,19.61,16.79,6,2,1.1,No,0,High Risk
CUST00803,Female,0,52,40,Month-to-month,Electronic check,Fiber optic,44.47,1862.44,4,3,6.5,No,0,High Risk
CUST00804,Female,0,18,64,Two year,Credit card,No,85.46,4730.3,2,4,1.3,Yes,1,High Risk
CUST00806,Male,0,20,60,Month-to-month,Mailed check,Fiber optic,26.49,1489.98,3,3,5.3,Yes,1,High Risk
CUST00808,Female,0,62,11,Month-to-month,Bank transfer,DSL,107.54,1165.54,3,0,0.1,Yes,1,High Risk
CUST00813,Female,0,47,37,Month-to-month,Mailed check,Fiber optic,84.16,3040.83,5,2,0.2,Yes,1,High Risk
CUST00814,Female,0,25,5,Month-to-month,Bank transfer,Fiber optic,91.6,389.39,3,0,1.5,Yes,1,High Risk
CUST00816,Male,1,68,62,Month-to-month,Mailed check,DSL,66.49,4241.31,6,2,0.2,No,0,High Risk
CUST00817,Male,0,68,4,One year,Electronic check,DSL,119.43,471.07,7,2,1.1,No,0,High Risk
CUST00818,Female,1,35,42,Month-to-month,Electronic check,No,117.96,4595.53,6,0,4.5,No,0,High Risk
CUST00823,Male,0,61,32,Month-to-month,Bank transfer,No,19.24,552.23,7,2,0.8,Yes,1,High Risk
CUST00826,Female,0,36,23,Month-to-month,Electronic check,No,79.57,,7,2,0.1,No,0,High Risk
CUST00830,Male,0,70,17,Month-to-month,Mailed check,DSL,98.5,1520.75,6,1,2.9,Yes,1,High Risk
CUST00831,Male,0,72,66,Month-to-month,Electronic check,Fiber optic,54.57,3348.89,1,0,0.9,Yes,1,High Risk
CUST00834,Female,0,64,39,Month-to-month,Credit card,DSL,98.3,3526.85,3,0,7.7,No,0,High Risk
CUST00836,Female,0,63,70,One year,Credit card,DSL,101.98,7189.24,7,4,4.0,No,0,High Risk
CUST00838,Female,0,61,67,One year,Electronic check,Fiber optic,98.58,5900.96,5,3,4.7,Yes,1,High Risk
CUST00839,Female,0,74,7,Month-to-month,Mailed check,No,101.15,685.28,4,1,1.3,Yes,1,High Risk
CUST00841,Female,0,25,42,Two year,Bank transfer,DSL,81.54,3560.91,4,3,1.1,Yes,1,High Risk
CUST00843,Male,1,58,15,Month-to-month,Mailed check,No,22.43,337.09,6,3,2.1,Yes,1,High Risk
CUST00845,Female,0,58,33,Month-to-month,Electronic check,Fiber optic,71.81,2040.14,3,1,0.4,Yes,1,High Risk
CUST00846,Female,0,72,27,Month-to-month,Electronic check,DSL,93.06,2178.13,6,3,2.8,Yes,1,Critical Risk
CUST00847,Male,0,48,36,Month-to-month,Mailed check,Fiber optic,103.53,3319.45,6,1,2.5,No,0,High Risk
CUST00848,Female,0,48,29,Month-to-month,Bank transfer,Fiber optic,114.86,2926.67,3,3,3.8,No,0,Critical Risk
CUST00849,Female,1,68,38,Month-to-month,Credit card,DSL,106.67,3712.46,2,0,1.0,No,0,High Risk
CUST00853,Female,1,30,33,Month-to-month,Electronic check,DSL,58.83,1695.85,2,4,1.5,Yes,1,High Risk
CUST00855,Male,0,69,66,Month-to-month,Mailed check,Fiber optic,75.08,4618.07,6,1,1.4,No,0,High Risk
CUST00856,Male,0,35,10,Month-to-month,Bank transfer,DSL,85.88,885.09,1,1,6.0,No,0,High Risk
CUST00857,Female,0,24,5,Two year,Electronic check,No,117.79,608.03,3,2,1.4,No,0,High Risk
CUST00858,Male,0,55,38,Month-to-month,Bank transfer,DSL,92.3,3520.15,4,2,0.6,No,0,High Risk
CUST00859,Female,0,71,13,Month-to-month,Bank transfer,DSL,83.66,1077.38,3,0,2.0,Yes,1,High Risk
CUST00867,Female,0,48,5,Month-to-month,Mailed check,No,35.53,157.38,5,0,1.6,No,0,High Risk
CUST00868,Male,0,73,29,Month-to-month,Electronic check,No,44.69,1156.3,4,0,1.0,No,0,High Risk
CUST00869,Female,0,70,47,Month-to-month,Electronic check,Fiber optic,68.62,2745.48,7,4,0.6,Yes,1,Critical Risk
CUST00870,Male,0,26,68,Month-to-month,Electronic check,DSL,60.67,4093.11,1,1,1.0,No,0,High Risk
CUST00874,Female,0,53,36,Month-to-month,Electronic check,DSL,101.87,3192.88,4,0,2.2,No,0,High Risk
CUST00877,Male,0,67,43,Month-to-month,Bank transfer,Fiber optic,40.16,1787.28,1,1,0.4,Yes,1,High Risk
CUST00880,Male,0,52,20,Month-to-month,Mailed check,Fiber optic,46.45,847.67,7,4,2.5,No,0,High Risk
CUST00881,Male,0,63,11,Month-to-month,Electronic check,No,36.4,361.95,3,0,0.6,Yes,1,High Risk
CUST00882,Female,1,41,38,Month-to-month,Credit card,Fiber optic,74.36,2911.24,5,3,1.0,Yes,1,Critical Risk
CUST00883,Female,0,51,6,Month-to-month,Credit card,Fiber optic,39.98,206.16,7,1,0.8,No,0,Critical Risk
CUST00886,Male,0,44,46,Month-to-month,Electronic check,DSL,99.78,4636.48,3,1,1.6,No,0,High Risk
CUST00887,Female,0,51,12,Month-to-month,Electronic check,DSL,94.32,1149.81,3,2,3.3,No,0,High Risk
CUST00888,Female,0,32,13,Month-to-month,Mailed check,Fiber optic,98.99,1323.77,5,2,1.2,No,0,High Risk
CUST00889,Female,0,44,62,Month-to-month,Mailed check,No,116.83,6426.53,7,1,1.4,No,0,High Risk
CUST00893,Female,1,44,5,Month-to-month,Mailed check,Fiber optic,93.76,455.33,7,3,2.5,Yes,1,Critical Risk
CUST00894,Female,1,43,37,Month-to-month,Electronic check,DSL,60.26,2124.27,3,2,0.6,Yes,1,High Risk
CUST00895,Male,1,61,31,Month-to-month,Mailed check,DSL,66.3,1806.55,1,3,1.9,No,0,High Risk
CUST00896,Male,0,34,9,Month-to-month,Electronic check,DSL,59.95,538.39,5,0,1.0,Yes,1,High Risk
CUST00897,Female,0,33,51,Month-to-month,Electronic check,DSL,112.85,5817.26,4,1,3.9,No,0,High Risk
CUST00900,Male,0,55,41,Two year,Electronic check,DSL,110.85,4170.11,1,3,2.3,Yes,1,High Risk
CUST00902,Male,1,47,23,Month-to-month,Mailed check,DSL,77.14,1572.27,6,1,0.5,Yes,1,High Risk
CUST00903,Female,0,59,1,Month-to-month,Bank transfer,DSL,55.75,50.97,3,1,4.6,No,0,High Risk
CUST00907,Male,0,45,54,Month-to-month,Electronic check,DSL,66.1,3095.37,5,4,5.2,No,0,High Risk
CUST00908,Female,0,57,57,Month-to-month,Mailed check,Fiber optic,33.28,1716.23,3,0,0.2,No,0,High Risk
CUST00909,Female,0,33,1,One year,Electronic check,Fiber optic,44.92,39.01,7,3,4.6,No,0,High Risk
CUST00910,Male,0,19,63,Month-to-month,Mailed check,No,114.68,6875.6,7,2,1.1,No,0,High Risk
CUST00911,Female,1,37,54,Month-to-month,Bank transfer,DSL,55.45,2807.67,1,1,0.4,No,0,High Risk
CUST00919,Female,1,26,52,Month-to-month,Electronic check,Fiber optic,77.05,3879.23,3,2,0.2,No,0,High Risk
CUST00920,Female,0,37,57,Two year,Electronic check,DSL,84.01,4918.26,7,3,1.8,No,0,High Risk
CUST00923,Female,0,52,35,Month-to-month,Credit card,DSL,49.76,1798.99,6,1,0.6,No,0,High Risk
CUST00925,Female,0,30,25,Month-to-month,Bank transfer,DSL,118.12,3037.16,5,3,6.9,No,0,Critical Risk
CUST00926,Male,1,31,38,Month-to-month,Bank transfer,Fiber optic,109.61,3640.23,6,3,0.6,Yes,1,Critical Risk
CUST00928,Male,0,18,7,Month-to-month,Electronic check,Fiber optic,57.39,406.41,1,0,0.5,No,0,High Risk
CUST00929,Male,0,67,34,Month-to-month,Electronic check,DSL,98.27,3441.87,7,1,1.7,No,0,High Risk
CUST00932,Female,0,50,59,Month-to-month,Electronic check,Fiber optic,102.05,5747.59,1,0,0.2,Yes,1,High Risk
CUST00941,Female,0,24,49,Month-to-month,Mailed check,DSL,111.19,4883.23,3,0,1.3,No,0,High Risk
CUST00947,Female,0,44,49,Month-to-month,Electronic check,DSL,99.31,4718.1,3,1,6.9,No,0,High Risk
CUST00948,Male,0,56,71,Month-to-month,Credit card,Fiber optic,63.17,4528.98,4,3,2.4,No,0,High Risk
CUST00949,Male,1,20,49,Two year,Credit card,Fiber optic,50.48,2397.11,5,3,0.6,No,0,High Risk
CUST00950,Female,0,27,20,Month-to-month,Electronic check,No,91.77,1747.84,4,1,0.2,No,0,High Risk
CUST00951,Female,0,29,63,Month-to-month,Bank transfer,DSL,99.76,6395.87,7,0,6.6,Yes,1,High Risk
CUST00952,Female,1,58,61,Month-to-month,Electronic check,Fiber optic,98.76,6308.01,7,3,3.3,No,0,Critical Risk
CUST00953,Female,0,46,49,Month-to-month,Mailed check,No,117.72,5112.21,3,1,0.7,Yes,1,High Risk
CUST00955,Male,0,27,1,Month-to-month,Mailed check,Fiber optic,96.53,83.61,2,1,3.8,No,0,High Risk
CUST00956,Male,0,34,13,Month-to-month,Bank transfer,No,105.46,1177.08,1,0,4.4,No,0,High Risk
CUST00959,Female,0,59,62,Month-to-month,Bank transfer,Fiber optic,93.24,5552.18,4,0,9.4,Yes,1,High Risk
CUST00960,Male,0,32,32,Month-to-month,Mailed check,Fiber optic,79.17,2289.35,5,3,19.6,Yes,1,High Risk
CUST00961,Male,0,21,30,Month-to-month,Mailed check,Fiber optic,36.11,949.53,4,1,0.1,No,0,High Risk
